Frei verwendbar Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 24Jan23 XETR 76,500 19.15947 EUR XETR
2023-01-24T13:37:05.85Z XETR 19.03 EUR BUYI
2023-01-24T13:37:55.26Z XETR NOAP EUR BUYI
2023-01-24T13:37:57.08Z XETR NOAP EUR BUYI
2023-01-24T13:38:21.55Z XETR 19.03 EUR BUYI
2023-01-24T13:39:35.27Z XETR 19.02 EUR BUYI
2023-01-24T13:41:25.08Z XETR 19.015 EUR BUYI
2023-01-24T13:42:34.16Z XETR NOAP EUR BUYI
2023-01-24T13:43:15.39Z XETR 19.02 EUR BUYI
2023-01-24T13:44:25.15Z XETR NOAP EUR BUYI
2023-01-24T13:44:56.07Z XETR 19.02 EUR BUYI
2023-01-24T13:46:23.86Z XETR 19.035 EUR BUYI
2023-01-24T13:47:11.20Z XETR 19.035 EUR BUYI
2023-01-24T13:49:15.56Z XETR NOAP EUR BUYI
2023-01-24T13:51:07.23Z XETR NOAP EUR BUYI
2023-01-24T13:51:23.74Z XETR 19.045 EUR BUYI
2023-01-24T13:52:10.75Z XETR NOAP EUR BUYI
Frei verwendbar 2023-01-24T13:52:43.68Z XETR NOAP EUR BUYI
2023-01-24T13:52:43.68Z XETR 19.055 EUR BUYI
2023-01-24T13:53:47.42Z XETR 19.055 EUR BUYI
2023-01-24T13:54:28.18Z XETR NOAP EUR BUYI
2023-01-24T13:54:55.77Z XETR 19.08 EUR BUYI
2023-01-24T13:55:58.14Z XETR 19.1 EUR BUYI
2023-01-24T13:56:51.74Z XETR NOAP EUR BUYI
2023-01-24T13:56:59.51Z XETR NOAP EUR BUYI
2023-01-24T13:57:34.65Z XETR NOAP EUR BUYI
2023-01-24T13:59:34.59Z XETR 19.105 EUR BUYI
2023-01-24T14:01:06.58Z XETR 19.12 EUR BUYI
2023-01-24T14:02:36.54Z XETR 19.12 EUR BUYI
2023-01-24T14:02:48.07Z XETR 19.12 EUR BUYI
2023-01-24T14:03:07.07Z XETR 19.115 EUR BUYI
2023-01-24T14:04:32.08Z XETR NOAP EUR BUYI
2023-01-24T14:04:45.04Z XETR 19.105 EUR BUYI
2023-01-24T14:05:56.20Z XETR NOAP EUR BUYI
2023-01-24T14:06:22.74Z XETR 19.115 EUR BUYI
2023-01-24T14:07:34.85Z XETR NOAP EUR BUYI
2023-01-24T14:08:24.60Z XETR 19.125 EUR BUYI
2023-01-24T14:09:57.99Z XETR NOAP EUR BUYI
2023-01-24T14:09:59.59Z XETR NOAP EUR BUYI
2023-01-24T14:10:44.60Z XETR 19.095 EUR BUYI
2023-01-24T14:11:38.75Z XETR 19.085 EUR BUYI
2023-01-24T14:12:35.93Z XETR 19.08 EUR BUYI
2023-01-24T14:12:54.02Z XETR NOAP EUR BUYI
2023-01-24T14:13:24.34Z XETR NOAP EUR BUYI
2023-01-24T14:13:50.62Z XETR 19.1 EUR BUYI
2023-01-24T14:14:39.17Z XETR NOAP EUR BUYI
2023-01-24T14:15:14.79Z XETR 19.11 EUR BUYI
2023-01-24T14:16:05.99Z XETR 19.115 EUR BUYI
2023-01-24T14:16:45.62Z XETR NOAP EUR BUYI
2023-01-24T14:17:25.74Z XETR 19.13 EUR BUYI
2023-01-24T14:18:22.22Z XETR NOAP EUR BUYI
2023-01-24T14:18:23.59Z XETR 19.115 EUR BUYI
2023-01-24T14:19:25.27Z XETR 19.14 EUR BUYI
2023-01-24T14:20:48.27Z XETR 19.13 EUR BUYI
2023-01-24T14:22:01.73Z XETR 19.11 EUR BUYI
2023-01-24T14:22:50.74Z XETR 19.08 EUR BUYI
2023-01-24T14:23:42.06Z XETR 19.09 EUR BUYI
2023-01-24T14:25:03.67Z XETR NOAP EUR BUYI
2023-01-24T14:25:11.72Z XETR 19.085 EUR BUYI
2023-01-24T14:26:31.50Z XETR NOAP EUR BUYI
2023-01-24T14:26:45.70Z XETR NOAP EUR BUYI
2023-01-24T14:26:55.08Z XETR 19.095 EUR BUYI
2023-01-24T14:27:57.86Z XETR 19.085 EUR BUYI
2023-01-24T14:29:25.26Z XETR NOAP EUR BUYI
2023-01-24T14:29:28.40Z XETR NOAP EUR BUYI
2023-01-24T14:29:56.31Z XETR 19.09 EUR BUYI
2023-01-24T14:30:25.41Z XETR 19.06 EUR BUYI
2023-01-24T14:30:51.16Z XETR NOAP EUR BUYI
2023-01-24T14:30:53.95Z XETR NOAP EUR BUYI
2023-01-24T14:31:11.48Z XETR NOAP EUR BUYI
2023-01-24T14:31:48.64Z XETR NOAP EUR BUYI
2023-01-24T14:32:00.20Z XETR 19.065 EUR BUYI
2023-01-24T14:32:21.31Z XETR 19.065 EUR BUYI
2023-01-24T14:32:47.54Z XETR 19.075 EUR BUYI
2023-01-24T14:34:11.04Z XETR 19.065 EUR BUYI
2023-01-24T14:34:36.73Z XETR NOAP EUR BUYI
2023-01-24T14:35:03.33Z XETR 19.06 EUR BUYI
2023-01-24T14:35:22.70Z XETR 19.075 EUR BUYI
2023-01-24T14:36:21.53Z XETR NOAP EUR BUYI
2023-01-24T14:36:28.83Z XETR 19.065 EUR BUYI
2023-01-24T14:37:03.82Z XETR 19.07 EUR BUYI
2023-01-24T14:37:41.48Z XETR NOAP EUR BUYI
2023-01-24T14:37:51.97Z XETR 19.06 EUR BUYI
2023-01-24T14:38:20.02Z XETR 19.065 EUR BUYI
2023-01-24T14:38:54.61Z XETR 19.055 EUR BUYI
2023-01-24T14:39:26.82Z XETR 19.05 EUR BUYI
2023-01-24T14:40:31.87Z XETR NOAP EUR BUYI
2023-01-24T14:41:30.56Z XETR 19.055 EUR BUYI
2023-01-24T14:42:06.01Z XETR NOAP EUR BUYI
2023-01-24T14:42:27.75Z XETR 19.08 EUR BUYI
2023-01-24T14:42:57.91Z XETR 19.07 EUR BUYI
2023-01-24T14:43:02.02Z XETR 19.07 EUR BUYI
2023-01-24T14:43:38.38Z XETR NOAP EUR BUYI
2023-01-24T14:43:41.42Z XETR 19.065 EUR BUYI
2023-01-24T14:44:18.86Z XETR NOAP EUR BUYI
2023-01-24T14:44:35.12Z XETR 19.05 EUR BUYI
2023-01-24T14:45:11.77Z XETR NOAP EUR BUYI
2023-01-24T14:45:26.49Z XETR 19.075 EUR BUYI
2023-01-24T14:45:58.73Z XETR NOAP EUR BUYI
2023-01-24T14:46:28.22Z XETR NOAP EUR BUYI
2023-01-24T14:47:00.78Z XETR 19.08 EUR BUYI
2023-01-24T14:47:13.00Z XETR NOAP EUR BUYI
2023-01-24T14:47:13.00Z XETR NOAP EUR BUYI
2023-01-24T14:47:42.58Z XETR 19.09 EUR BUYI
2023-01-24T14:47:52.16Z XETR NOAP EUR BUYI
2023-01-24T14:48:04.70Z XETR 19.1 EUR BUYI
2023-01-24T14:48:17.01Z XETR 19.095 EUR BUYI
2023-01-24T14:48:35.03Z XETR 19.105 EUR BUYI
2023-01-24T14:49:02.64Z XETR 19.095 EUR BUYI
2023-01-24T14:49:40.21Z XETR 19.085 EUR BUYI
2023-01-24T14:50:18.82Z XETR NOAP EUR BUYI
2023-01-24T14:50:28.03Z XETR 19.09 EUR BUYI
2023-01-24T14:50:48.20Z XETR NOAP EUR BUYI
2023-01-24T14:50:59.84Z XETR 19.1 EUR BUYI
2023-01-24T14:51:32.30Z XETR NOAP EUR BUYI
2023-01-24T14:52:08.93Z XETR 19.1 EUR BUYI
2023-01-24T14:52:56.15Z XETR NOAP EUR BUYI
2023-01-24T14:53:12.89Z XETR NOAP EUR BUYI
2023-01-24T14:53:28.84Z XETR NOAP EUR BUYI
2023-01-24T14:54:28.31Z XETR 19.125 EUR BUYI
2023-01-24T14:54:33.08Z XETR 19.125 EUR BUYI
2023-01-24T14:55:17.18Z XETR 19.13 EUR BUYI
Frei verwendbar 2023-01-24T14:56:04.67Z XETR 19.145 EUR BUYI
2023-01-24T14:56:41.45Z XETR NOAP EUR BUYI
2023-01-24T14:56:43.32Z XETR 19.115 EUR BUYI
2023-01-24T14:57:30.16Z XETR 19.09 EUR BUYI
2023-01-24T14:58:46.91Z XETR 19.035 EUR BUYI
2023-01-24T14:59:39.14Z XETR 19.015 EUR BUYI
2023-01-24T15:00:14.31Z XETR NOAP EUR BUYI
2023-01-24T15:00:30.79Z XETR 19.04 EUR BUYI
2023-01-24T15:00:55.65Z XETR NOAP EUR BUYI
2023-01-24T15:01:04.99Z XETR 19.01 EUR BUYI
2023-01-24T15:01:56.23Z XETR 19.02 EUR BUYI
2023-01-24T15:02:27.37Z XETR 19.01 EUR BUYI
2023-01-24T15:02:56.56Z XETR 19.005 EUR BUYI
2023-01-24T15:03:47.54Z XETR NOAP EUR BUYI
2023-01-24T15:04:08.98Z XETR 19.015 EUR BUYI
2023-01-24T15:05:02.74Z XETR 19 EUR BUYI
2023-01-24T15:05:47.51Z XETR 18.98 EUR BUYI
2023-01-24T15:06:04.09Z XETR NOAP EUR BUYI
2023-01-24T15:06:08.86Z XETR NOAP EUR BUYI
2023-01-24T15:06:33.18Z XETR 18.985 EUR BUYI
2023-01-24T15:07:03.49Z XETR NOAP EUR BUYI
2023-01-24T15:07:09.26Z XETR 18.985 EUR BUYI
2023-01-24T15:07:40.75Z XETR NOAP EUR BUYI
2023-01-24T15:08:28.17Z XETR NOAP EUR BUYI
2023-01-24T15:08:29.61Z XETR 18.995 EUR BUYI
2023-01-24T15:08:29.61Z XETR NOAP EUR BUYI
2023-01-24T15:08:54.78Z XETR NOAP EUR BUYI
2023-01-24T15:09:11.82Z XETR 19.01 EUR BUYI
2023-01-24T15:09:29.01Z XETR 19.005 EUR BUYI
2023-01-24T15:09:54.93Z XETR NOAP EUR BUYI
2023-01-24T15:09:56.55Z XETR NOAP EUR BUYI
2023-01-24T15:10:06.55Z XETR 19.035 EUR BUYI
2023-01-24T15:10:58.32Z XETR NOAP EUR BUYI
2023-01-24T15:11:30.33Z XETR 19.045 EUR BUYI
2023-01-24T15:12:19.50Z XETR 19.04 EUR BUYI
2023-01-24T15:12:54.76Z XETR NOAP EUR BUYI
2023-01-24T15:12:59.79Z XETR 19.05 EUR BUYI
2023-01-24T15:13:38.40Z XETR 19.05 EUR BUYI
2023-01-24T15:14:19.63Z XETR NOAP EUR BUYI
2023-01-24T15:14:24.12Z XETR NOAP EUR BUYI
2023-01-24T15:14:44.00Z XETR NOAP EUR BUYI
2023-01-24T15:15:03.40Z XETR 19.09 EUR BUYI
2023-01-24T15:15:12.33Z XETR 19.11 EUR BUYI
2023-01-24T15:15:43.84Z XETR 19.1 EUR BUYI
2023-01-24T15:16:47.77Z XETR NOAP EUR BUYI
2023-01-24T15:17:07.35Z XETR 19.095 EUR BUYI
2023-01-24T15:17:50.27Z XETR 19.085 EUR BUYI
2023-01-24T15:18:26.83Z XETR 19.08 EUR BUYI
2023-01-24T15:18:59.33Z XETR 19.075 EUR BUYI
2023-01-24T15:19:21.62Z XETR 19.06 EUR BUYI
2023-01-24T15:19:42.87Z XETR 19.05 EUR BUYI
2023-01-24T15:20:06.05Z XETR NOAP EUR BUYI
2023-01-24T15:20:15.63Z XETR 19.04 EUR BUYI
2023-01-24T15:20:43.25Z XETR 19.035 EUR BUYI
2023-01-24T15:20:49.83Z XETR NOAP EUR BUYI
2023-01-24T15:21:16.09Z XETR 19.045 EUR BUYI
2023-01-24T15:21:36.15Z XETR 19.04 EUR BUYI
2023-01-24T15:22:12.96Z XETR 19.03 EUR BUYI
2023-01-24T15:22:47.49Z XETR 19.035 EUR BUYI
2023-01-24T15:23:41.91Z XETR 19.035 EUR BUYI
2023-01-24T15:24:19.08Z XETR NOAP EUR BUYI
2023-01-24T15:25:48.13Z XETR 19.04 EUR BUYI
2023-01-24T15:26:10.18Z XETR 19.045 EUR BUYI
2023-01-24T15:26:40.98Z XETR 19.04 EUR BUYI
2023-01-24T15:27:44.54Z XETR NOAP EUR BUYI
2023-01-24T15:28:01.59Z XETR 19.035 EUR BUYI
2023-01-24T15:28:51.91Z XETR NOAP EUR BUYI
2023-01-24T15:28:53.64Z XETR NOAP EUR BUYI
2023-01-24T15:29:33.84Z XETR 19.04 EUR BUYI
2023-01-24T15:30:08.69Z XETR 19.035 EUR BUYI
2023-01-24T15:30:36.35Z XETR NOAP EUR BUYI
2023-01-24T15:31:13.97Z XETR NOAP EUR BUYI
2023-01-24T15:32:04.61Z XETR 19.055 EUR BUYI
2023-01-24T15:32:27.45Z XETR NOAP EUR BUYI
2023-01-24T15:32:38.04Z XETR NOAP EUR BUYI
2023-01-24T15:32:38.04Z XETR NOAP EUR BUYI
2023-01-24T15:33:30.61Z XETR 19.065 EUR BUYI
2023-01-24T15:34:05.23Z XETR 19.065 EUR BUYI
2023-01-24T15:34:08.57Z XETR NOAP EUR BUYI
2023-01-24T15:34:20.52Z XETR 19.065 EUR BUYI
2023-01-24T15:35:15.89Z XETR 19.055 EUR BUYI
2023-01-24T15:35:59.41Z XETR NOAP EUR BUYI
2023-01-24T15:36:06.73Z XETR 19.055 EUR BUYI
2023-01-24T15:36:47.26Z XETR NOAP EUR BUYI
2023-01-24T15:37:21.38Z XETR 19.05 EUR BUYI
2023-01-24T15:38:18.24Z XETR NOAP EUR BUYI
2023-01-24T15:39:08.88Z XETR 19.05 EUR BUYI
2023-01-24T15:39:59.77Z XETR NOAP EUR BUYI
2023-01-24T15:41:08.48Z XETR NOAP EUR BUYI
2023-01-24T15:41:48.11Z XETR NOAP EUR BUYI
2023-01-24T15:42:10.88Z XETR 19.06 EUR BUYI
2023-01-24T15:42:13.78Z XETR NOAP EUR BUYI
2023-01-24T15:42:19.24Z XETR 19.055 EUR BUYI
2023-01-24T15:42:31.13Z XETR 19.06 EUR BUYI
2023-01-24T15:44:02.13Z XETR 19.065 EUR BUYI
2023-01-24T15:45:19.95Z XETR 19.05 EUR BUYI
2023-01-24T15:46:11.11Z XETR 19.065 EUR BUYI
2023-01-24T15:47:30.34Z XETR 19.06 EUR BUYI
2023-01-24T15:48:54.96Z XETR 19.05 EUR BUYI
2023-01-24T15:50:03.02Z XETR NOAP EUR BUYI
2023-01-24T15:50:31.93Z XETR 19.055 EUR BUYI
2023-01-24T15:51:05.49Z XETR 19.045 EUR BUYI
2023-01-24T15:52:04.03Z XETR 19.045 EUR BUYI
2023-01-24T15:53:03.72Z XETR NOAP EUR BUYI
2023-01-24T15:53:08.66Z XETR 19.045 EUR BUYI
Frei verwendbar 2023-01-24T15:54:05.43Z XETR NOAP EUR BUYI
2023-01-24T15:54:43.25Z XETR 19.045 EUR BUYI
2023-01-24T15:55:24.47Z XETR NOAP EUR BUYI
2023-01-24T15:55:26.33Z XETR NOAP EUR BUYI
2023-01-24T15:56:12.70Z XETR NOAP EUR BUYI
2023-01-24T15:56:46.06Z XETR 19.07 EUR BUYI
2023-01-24T15:57:20.72Z XETR 19.07 EUR BUYI
2023-01-24T15:57:45.85Z XETR 19.065 EUR BUYI
2023-01-24T15:58:23.99Z XETR 19.06 EUR BUYI
2023-01-24T15:59:04.84Z XETR 19.055 EUR BUYI
2023-01-24T15:59:53.70Z XETR NOAP EUR BUYI
2023-01-24T16:00:28.23Z XETR 19.04 EUR BUYI
2023-01-24T16:01:00.01Z XETR NOAP EUR BUYI
2023-01-24T16:01:42.88Z XETR 19.035 EUR BUYI
2023-01-24T16:01:46.81Z XETR 19.045 EUR BUYI
2023-01-24T16:02:41.78Z XETR NOAP EUR BUYI
2023-01-24T16:03:19.48Z XETR 19.04 EUR BUYI
2023-01-24T16:04:02.03Z XETR 19.04 EUR BUYI
2023-01-24T16:04:44.04Z XETR 19.04 EUR BUYI
2023-01-24T16:05:25.65Z XETR 19.035 EUR BUYI
2023-01-24T16:06:05.15Z XETR 19.03 EUR BUYI
2023-01-24T16:07:05.23Z XETR NOAP EUR BUYI
2023-01-24T16:08:34.15Z XETR 19.045 EUR BUYI
2023-01-24T16:10:19.21Z XETR 19.04 EUR BUYI
2023-01-24T16:12:05.56Z XETR 19.045 EUR BUYI
2023-01-24T16:12:51.81Z XETR 19.045 EUR BUYI
2023-01-24T16:13:05.47Z XETR 19.04 EUR BUYI
2023-01-24T16:13:56.72Z XETR 19.025 EUR BUYI
2023-01-24T16:14:39.15Z XETR 19.04 EUR BUYI
2023-01-24T16:16:11.74Z XETR 19.025 EUR BUYI
2023-01-24T16:16:11.74Z XETR 19.02 EUR BUYI
2023-01-24T16:16:48.23Z XETR 19.01 EUR BUYI
2023-01-24T16:17:27.93Z XETR NOAP EUR BUYI
2023-01-24T16:18:09.67Z XETR 19 EUR BUYI
2023-01-24T16:18:49.04Z XETR 18.975 EUR BUYI
2023-01-24T16:19:23.30Z XETR NOAP EUR BUYI
2023-01-24T16:19:46.88Z XETR 18.995 EUR BUYI
2023-01-24T16:20:30.42Z XETR NOAP EUR BUYI
2023-01-24T16:21:51.46Z XETR 18.995 EUR BUYI
2023-01-24T16:21:51.46Z XETR NOAP EUR BUYI
2023-01-24T16:23:05.55Z XETR NOAP EUR BUYI
2023-01-24T16:23:05.55Z XETR NOAP EUR BUYI
2023-01-24T16:24:19.90Z XETR NOAP EUR BUYI
2023-01-24T16:24:19.90Z XETR NOAP EUR BUYI
2023-01-24T16:24:19.90Z XETR NOAP EUR BUYI
2023-01-24T16:24:30.91Z XETR 19.005 EUR BUYI
2023-01-24T16:24:30.94Z XETR 18.995 EUR BUYI
2023-01-24T16:25:28.94Z XETR 18.985 EUR BUYI
2023-01-24T16:25:28.94Z XETR NOAP EUR BUYI
2023-01-24T16:25:53.71Z XETR 18.98 EUR BUYI
2023-01-24T16:26:39.57Z XETR 18.99 EUR BUYI
2023-01-24T16:27:04.36Z XETR NOAP EUR BUYI
2023-01-24T16:27:19.82Z XETR 18.99 EUR BUYI
2023-01-24T16:27:48.68Z XETR NOAP EUR BUYI
2023-01-24T16:28:19.44Z XETR 18.98 EUR BUYI
2023-01-24T16:28:49.38Z XETR NOAP EUR BUYI
2023-01-24T16:29:00.29Z XETR 18.98 EUR BUYI
2023-01-24T16:29:23.20Z XETR 18.975 EUR BUYI
2023-01-24T16:29:32.05Z XETR NOAP EUR BUYI
2023-01-24T16:29:43.93Z XETR 18.98 EUR BUYI
