Frei verwendbar Trading date time according to 
field 28Quantity according to field 
2023-01-27T16:21:05.43Z 144 18.89000 EUR XETR
2023-01-27T16:21:05.44Z 235 18.89000 EUR XETR
2023-01-27T16:21:31.69Z 162 18.88500 EUR XETR
2023-01-27T16:22:11.61Z 158 18.88500 EUR XETR
2023-01-27T16:24:27.96Z 240 18.89000 EUR XETR
2023-01-27T16:25:12.20Z 31 18.89500 EUR XETR
2023-01-27T16:25:12.20Z 189 18.89500 EUR XETR
2023-01-27T16:26:11.59Z 42 18.89000 EUR XETR
2023-01-27T16:26:11.59Z 217 18.89000 EUR XETR
2023-01-27T16:26:13.20Z 10 18.89000 EUR XETR
2023-01-27T16:26:27.94Z 260 18.88500 EUR XETR
2023-01-27T16:26:32.41Z 23 18.88000 EUR XETR
2023-01-27T16:26:32.62Z 243 18.88000 EUR XETR
2023-01-27T16:28:19.23Z 142 18.88000 EUR XETR
2023-01-27T16:28:30.03Z 40 18.88000 EUR XETR
2023-01-27T16:29:28.47Z 235 18.88000 EUR XETR
Frei verwendbar 2023-01-27T08:01:09.52Z XETR 18.625 EUR BUYI
2023-01-27T08:01:44.18Z XETR 18.66 EUR BUYI
2023-01-27T08:01:44.18Z XETR 18.655 EUR BUYI
2023-01-27T08:01:54.50Z XETR NOAP EUR BUYI
2023-01-27T08:01:55.91Z XETR NOAP EUR BUYI
2023-01-27T08:02:08.16Z XETR 18.665 EUR BUYI
2023-01-27T08:02:08.16Z XETR 18.66 EUR BUYI
2023-01-27T08:02:28.38Z XETR 18.615 EUR BUYI
2023-01-27T08:03:04.02Z XETR 18.6 EUR BUYI
2023-01-27T08:03:30.59Z XETR 18.585 EUR BUYI
2023-01-27T08:04:05.86Z XETR 18.585 EUR BUYI
2023-01-27T08:04:22.07Z XETR NOAP EUR BUYI
2023-01-27T08:04:22.07Z XETR NOAP EUR BUYI
2023-01-27T08:04:28.26Z XETR 18.6 EUR BUYI
2023-01-27T08:04:51.11Z XETR NOAP EUR BUYI
2023-01-27T08:04:51.11Z XETR NOAP EUR BUYI
2023-01-27T08:05:19.11Z XETR NOAP EUR BUYI
2023-01-27T08:05:19.11Z XETR NOAP EUR BUYI
2023-01-27T08:05:30.68Z XETR 18.665 EUR BUYI
2023-01-27T08:05:43.90Z XETR 18.695 EUR BUYI
2023-01-27T08:05:55.34Z XETR NOAP EUR BUYI
2023-01-27T08:06:07.55Z XETR 18.695 EUR BUYI
2023-01-27T08:06:07.55Z XETR 18.705 EUR BUYI
2023-01-27T08:06:15.28Z XETR NOAP EUR BUYI
2023-01-27T08:06:38.11Z XETR NOAP EUR BUYI
2023-01-27T08:06:58.00Z XETR NOAP EUR BUYI
2023-01-27T08:07:17.04Z XETR 18.72 EUR BUYI
2023-01-27T08:07:18.40Z XETR NOAP EUR BUYI
2023-01-27T08:07:29.82Z XETR 18.735 EUR BUYI
2023-01-27T08:07:44.33Z XETR NOAP EUR BUYI
2023-01-27T08:08:42.37Z XETR 18.735 EUR BUYI
2023-01-27T08:09:44.77Z XETR NOAP EUR BUYI
2023-01-27T08:09:46.46Z XETR 18.745 EUR BUYI
2023-01-27T08:11:07.16Z XETR NOAP EUR BUYI
2023-01-27T08:11:10.04Z XETR 18.73 EUR BUYI
2023-01-27T08:11:41.87Z XETR 18.68 EUR BUYI
2023-01-27T08:12:01.81Z XETR NOAP EUR BUYI
2023-01-27T08:12:01.81Z XETR NOAP EUR BUYI
2023-01-27T08:12:03.17Z XETR NOAP EUR BUYI
2023-01-27T08:12:36.58Z XETR NOAP EUR BUYI
2023-01-27T08:12:38.27Z XETR NOAP EUR BUYI
2023-01-27T08:13:55.17Z XETR NOAP EUR BUYI
2023-01-27T08:14:05.28Z XETR 18.745 EUR BUYI
2023-01-27T08:14:09.77Z XETR 18.75 EUR BUYI
2023-01-27T08:14:18.76Z XETR NOAP EUR BUYI
2023-01-27T08:14:21.63Z XETR 18.765 EUR BUYI
2023-01-27T08:15:06.00Z XETR 18.78 EUR BUYI
2023-01-27T08:16:49.72Z XETR 18.765 EUR BUYI
2023-01-27T08:18:31.25Z XETR 18.76 EUR BUYI
2023-01-27T08:19:59.95Z XETR NOAP EUR BUYI
2023-01-27T08:20:25.47Z XETR 18.74 EUR BUYI
2023-01-27T08:20:53.19Z XETR 18.74 EUR BUYI
2023-01-27T08:21:18.33Z XETR 18.755 EUR BUYI
2023-01-27T08:21:59.29Z XETR 18.74 EUR BUYI
2023-01-27T08:22:25.17Z XETR 18.745 EUR BUYI
2023-01-27T08:22:31.47Z XETR 18.73 EUR BUYI
2023-01-27T08:23:09.35Z XETR NOAP EUR BUYI
2023-01-27T08:23:12.39Z XETR NOAP EUR BUYI
2023-01-27T08:23:12.39Z XETR NOAP EUR BUYI
2023-01-27T08:23:27.70Z XETR 18.775 EUR BUYI
2023-01-27T08:23:29.06Z XETR NOAP EUR BUYI
2023-01-27T08:23:50.80Z XETR 18.775 EUR BUYI
2023-01-27T08:23:53.64Z XETR 18.79 EUR BUYI
2023-01-27T08:23:58.97Z XETR NOAP EUR BUYI
2023-01-27T08:24:04.10Z XETR 18.755 EUR BUYI
2023-01-27T08:24:11.90Z XETR NOAP EUR BUYI
2023-01-27T08:25:13.07Z XETR NOAP EUR BUYI
2023-01-27T08:25:20.87Z XETR NOAP EUR BUYI
2023-01-27T08:26:00.25Z XETR NOAP EUR BUYI
2023-01-27T08:26:38.66Z XETR 18.77 EUR BUYI
2023-01-27T08:26:59.56Z XETR 18.78 EUR BUYI
2023-01-27T08:26:59.56Z XETR 18.785 EUR BUYI
2023-01-27T08:29:21.34Z XETR NOAP EUR BUYI
2023-01-27T08:29:30.10Z XETR NOAP EUR BUYI
2023-01-27T08:30:53.23Z XETR NOAP EUR BUYI
2023-01-27T08:32:18.91Z XETR NOAP EUR BUYI
2023-01-27T08:32:18.91Z XETR NOAP EUR BUYI
2023-01-27T08:32:56.50Z XETR 18.825 EUR BUYI
2023-01-27T08:33:30.20Z XETR 18.845 EUR BUYI
2023-01-27T08:33:30.20Z XETR 18.83 EUR BUYI
2023-01-27T08:34:24.14Z XETR 18.83 EUR BUYI
2023-01-27T08:35:46.91Z XETR 18.835 EUR BUYI
2023-01-27T08:36:25.02Z XETR 18.845 EUR BUYI
2023-01-27T08:37:39.01Z XETR NOAP EUR BUYI
2023-01-27T08:38:05.82Z XETR NOAP EUR BUYI
2023-01-27T08:38:10.40Z XETR NOAP EUR BUYI
2023-01-27T08:38:50.88Z XETR NOAP EUR BUYI
2023-01-27T08:39:00.42Z XETR NOAP EUR BUYI
2023-01-27T08:39:00.42Z XETR NOAP EUR BUYI
2023-01-27T08:39:00.42Z XETR NOAP EUR BUYI
2023-01-27T08:39:02.89Z XETR NOAP EUR BUYI
2023-01-27T08:39:11.93Z XETR NOAP EUR BUYI
2023-01-27T08:39:11.93Z XETR 18.905 EUR BUYI
2023-01-27T08:39:45.92Z XETR 18.91 EUR BUYI
2023-01-27T08:39:45.92Z XETR NOAP EUR BUYI
2023-01-27T08:40:30.27Z XETR 18.92 EUR BUYI
2023-01-27T08:41:03.23Z XETR 18.92 EUR BUYI
2023-01-27T08:41:03.23Z XETR NOAP EUR BUYI
2023-01-27T08:41:13.34Z XETR 18.92 EUR BUYI
2023-01-27T08:42:25.14Z XETR 18.94 EUR BUYI
2023-01-27T08:43:44.64Z XETR NOAP EUR BUYI
2023-01-27T08:43:47.43Z XETR 18.955 EUR BUYIDate and Time according to field 9Segment MIC code 
according to field 16Transaction price 
according to field 28Price currency according 
to field 29Buy-sell indicator 
according to field 32
Frei verwendbar 2023-01-27T08:44:11.25Z XETR NOAP EUR BUYI
2023-01-27T08:45:27.14Z XETR 18.97 EUR BUYI
2023-01-27T08:46:44.41Z XETR 18.975 EUR BUYI
2023-01-27T08:47:16.19Z XETR 18.97 EUR BUYI
2023-01-27T08:48:28.87Z XETR NOAP EUR BUYI
2023-01-27T08:48:40.09Z XETR 18.995 EUR BUYI
2023-01-27T08:49:26.90Z XETR NOAP EUR BUYI
2023-01-27T08:49:34.06Z XETR NOAP EUR BUYI
2023-01-27T08:49:34.06Z XETR NOAP EUR BUYI
2023-01-27T08:50:23.17Z XETR NOAP EUR BUYI
2023-01-27T08:50:23.17Z XETR NOAP EUR BUYI
2023-01-27T08:50:59.07Z XETR NOAP EUR BUYI
2023-01-27T08:50:59.07Z XETR NOAP EUR BUYI
2023-01-27T08:51:34.41Z XETR 19.075 EUR BUYI
2023-01-27T08:51:55.41Z XETR 19.075 EUR BUYI
2023-01-27T08:52:04.17Z XETR 19.075 EUR BUYI
2023-01-27T08:53:11.87Z XETR NOAP EUR BUYI
2023-01-27T08:53:13.48Z XETR NOAP EUR BUYI
2023-01-27T08:53:52.41Z XETR 19.075 EUR BUYI
2023-01-27T08:55:12.75Z XETR NOAP EUR BUYI
2023-01-27T08:55:15.72Z XETR 19.075 EUR BUYI
2023-01-27T08:56:10.66Z XETR 19.065 EUR BUYI
2023-01-27T08:57:33.91Z XETR NOAP EUR BUYI
2023-01-27T08:57:44.46Z XETR 19.04 EUR BUYI
2023-01-27T08:58:29.29Z XETR 19.02 EUR BUYI
2023-01-27T08:58:56.01Z XETR 19.015 EUR BUYI
2023-01-27T08:59:47.64Z XETR NOAP EUR BUYI
2023-01-27T09:00:21.98Z XETR 19.015 EUR BUYI
2023-01-27T09:01:06.76Z XETR 19.01 EUR BUYI
2023-01-27T09:02:11.45Z XETR 19 EUR BUYI
2023-01-27T09:03:03.12Z XETR 19.01 EUR BUYI
2023-01-27T09:03:07.13Z XETR 19.025 EUR BUYI
2023-01-27T09:04:28.08Z XETR 18.995 EUR BUYI
2023-01-27T09:05:06.32Z XETR 18.985 EUR BUYI
2023-01-27T09:05:56.63Z XETR NOAP EUR BUYI
2023-01-27T09:06:04.61Z XETR NOAP EUR BUYI
2023-01-27T09:06:17.56Z XETR 18.995 EUR BUYI
2023-01-27T09:07:18.83Z XETR 19.005 EUR BUYI
2023-01-27T09:09:08.85Z XETR 19.01 EUR BUYI
2023-01-27T09:09:58.64Z XETR NOAP EUR BUYI
2023-01-27T09:10:04.43Z XETR NOAP EUR BUYI
2023-01-27T09:10:13.85Z XETR 19.055 EUR BUYI
2023-01-27T09:11:30.88Z XETR NOAP EUR BUYI
2023-01-27T09:11:32.13Z XETR 19.05 EUR BUYI
2023-01-27T09:12:20.70Z XETR NOAP EUR BUYI
2023-01-27T09:12:34.55Z XETR 19.065 EUR BUYI
2023-01-27T09:13:14.61Z XETR NOAP EUR BUYI
2023-01-27T09:13:29.11Z XETR 19.075 EUR BUYI
2023-01-27T09:14:59.98Z XETR 19.05 EUR BUYI
2023-01-27T09:15:17.82Z XETR 19.05 EUR BUYI
2023-01-27T09:16:02.90Z XETR 19.04 EUR BUYI
2023-01-27T09:16:49.10Z XETR 19.04 EUR BUYI
2023-01-27T09:17:29.65Z XETR NOAP EUR BUYI
2023-01-27T09:17:40.31Z XETR 19.06 EUR BUYI
2023-01-27T09:18:09.22Z XETR NOAP EUR BUYI
2023-01-27T09:18:32.05Z XETR 19.065 EUR BUYI
2023-01-27T09:19:19.82Z XETR NOAP EUR BUYI
2023-01-27T09:19:20.96Z XETR NOAP EUR BUYI
2023-01-27T09:19:58.27Z XETR NOAP EUR BUYI
2023-01-27T09:21:02.99Z XETR NOAP EUR BUYI
2023-01-27T09:21:48.63Z XETR NOAP EUR BUYI
2023-01-27T09:21:48.63Z XETR NOAP EUR BUYI
2023-01-27T09:21:57.96Z XETR NOAP EUR BUYI
2023-01-27T09:21:57.96Z XETR NOAP EUR BUYI
2023-01-27T09:22:39.53Z XETR 19.125 EUR BUYI
2023-01-27T09:23:42.72Z XETR 19.125 EUR BUYI
2023-01-27T09:23:47.21Z XETR NOAP EUR BUYI
2023-01-27T09:23:47.21Z XETR NOAP EUR BUYI
2023-01-27T09:24:42.35Z XETR 19.145 EUR BUYI
2023-01-27T09:25:00.28Z XETR NOAP EUR BUYI
2023-01-27T09:25:10.54Z XETR 19.17 EUR BUYI
2023-01-27T09:25:33.37Z XETR NOAP EUR BUYI
2023-01-27T09:25:43.59Z XETR 19.175 EUR BUYI
2023-01-27T09:26:57.91Z XETR NOAP EUR BUYI
2023-01-27T09:27:15.49Z XETR 19.185 EUR BUYI
2023-01-27T09:28:31.76Z XETR NOAP EUR BUYI
2023-01-27T09:28:38.28Z XETR NOAP EUR BUYI
2023-01-27T09:29:01.16Z XETR 19.22 EUR BUYI
2023-01-27T09:30:02.95Z XETR NOAP EUR BUYI
2023-01-27T09:30:09.47Z XETR 19.215 EUR BUYI
2023-01-27T09:30:51.93Z XETR NOAP EUR BUYI
2023-01-27T09:30:53.73Z XETR NOAP EUR BUYI
2023-01-27T09:31:03.26Z XETR 19.19 EUR BUYI
2023-01-27T09:31:51.24Z XETR NOAP EUR BUYI
2023-01-27T09:32:15.10Z XETR 19.21 EUR BUYI
2023-01-27T09:33:28.48Z XETR 19.22 EUR BUYI
2023-01-27T09:35:04.35Z XETR NOAP EUR BUYI
2023-01-27T09:35:17.47Z XETR NOAP EUR BUYI
2023-01-27T09:35:53.49Z XETR NOAP EUR BUYI
2023-01-27T09:38:05.10Z XETR 19.24 EUR BUYI
2023-01-27T09:38:05.10Z XETR 19.235 EUR BUYI
2023-01-27T09:38:41.38Z XETR NOAP EUR BUYI
2023-01-27T09:38:46.32Z XETR 19.23 EUR BUYI
2023-01-27T09:40:13.64Z XETR 19.225 EUR BUYI
2023-01-27T09:42:47.61Z XETR NOAP EUR BUYI
2023-01-27T09:42:50.78Z XETR 19.255 EUR BUYI
2023-01-27T09:43:41.07Z XETR NOAP EUR BUYI
2023-01-27T09:43:55.17Z XETR NOAP EUR BUYI
2023-01-27T09:44:24.23Z XETR 19.265 EUR BUYI
2023-01-27T09:45:24.25Z XETR 19.25 EUR BUYI
2023-01-27T09:45:26.00Z XETR NOAP EUR BUYI
2023-01-27T09:45:52.17Z XETR NOAP EUR BUYI
2023-01-27T09:46:50.20Z XETR NOAP EUR BUYI
2023-01-27T09:47:04.51Z XETR 19.27 EUR BUYI
2023-01-27T09:47:05.90Z XETR 19.255 EUR BUYI
Frei verwendbar 2023-01-27T09:47:39.21Z XETR 19.255 EUR BUYI
2023-01-27T09:48:49.56Z XETR NOAP EUR BUYI
2023-01-27T09:49:18.16Z XETR 19.265 EUR BUYI
2023-01-27T09:49:49.99Z XETR 19.275 EUR BUYI
2023-01-27T09:50:54.53Z XETR NOAP EUR BUYI
2023-01-27T09:51:18.50Z XETR NOAP EUR BUYI
2023-01-27T09:52:00.64Z XETR 19.285 EUR BUYI
2023-01-27T09:53:17.14Z XETR 19.265 EUR BUYI
2023-01-27T09:54:03.59Z XETR NOAP EUR BUYI
2023-01-27T09:54:08.04Z XETR 19.265 EUR BUYI
2023-01-27T09:54:32.48Z XETR 19.18 EUR BUYI
2023-01-27T09:55:16.60Z XETR 19.18 EUR BUYI
2023-01-27T09:56:19.01Z XETR NOAP EUR BUYI
2023-01-27T09:56:36.06Z XETR 19.185 EUR BUYI
2023-01-27T09:58:01.45Z XETR 19.135 EUR BUYI
2023-01-27T09:59:29.58Z XETR 19.1 EUR BUYI
2023-01-27T10:00:45.75Z XETR 19.11 EUR BUYI
2023-01-27T10:02:05.21Z XETR 19.115 EUR BUYI
2023-01-27T10:03:05.04Z XETR NOAP EUR BUYI
2023-01-27T10:03:29.50Z XETR 19.14 EUR BUYI
2023-01-27T10:05:06.22Z XETR NOAP EUR BUYI
2023-01-27T10:05:22.59Z XETR NOAP EUR BUYI
2023-01-27T10:05:33.48Z XETR 19.18 EUR BUYI
2023-01-27T10:06:23.20Z XETR NOAP EUR BUYI
2023-01-27T10:06:24.56Z XETR NOAP EUR BUYI
2023-01-27T10:06:49.16Z XETR 19.18 EUR BUYI
2023-01-27T10:07:33.56Z XETR 19.18 EUR BUYI
2023-01-27T10:08:16.37Z XETR 19.175 EUR BUYI
2023-01-27T10:09:23.10Z XETR NOAP EUR BUYI
2023-01-27T10:09:45.28Z XETR 19.195 EUR BUYI
2023-01-27T10:10:32.81Z XETR 19.18 EUR BUYI
2023-01-27T10:11:39.05Z XETR NOAP EUR BUYI
2023-01-27T10:11:46.35Z XETR 19.16 EUR BUYI
2023-01-27T10:13:06.14Z XETR 19.14 EUR BUYI
2023-01-27T10:14:44.00Z XETR 19.13 EUR BUYI
2023-01-27T10:17:05.03Z XETR 19.13 EUR BUYI
2023-01-27T10:18:12.72Z XETR NOAP EUR BUYI
2023-01-27T10:18:14.54Z XETR 19.09 EUR BUYI
2023-01-27T10:19:00.06Z XETR 19.065 EUR BUYI
2023-01-27T10:20:02.15Z XETR NOAP EUR BUYI
2023-01-27T10:20:42.01Z XETR 19.055 EUR BUYI
2023-01-27T10:21:39.21Z XETR NOAP EUR BUYI
2023-01-27T10:22:26.98Z XETR NOAP EUR BUYI
2023-01-27T10:22:40.23Z XETR 19.08 EUR BUYI
2023-01-27T10:22:46.21Z XETR 19.09 EUR BUYI
2023-01-27T10:23:01.67Z XETR NOAP EUR BUYI
2023-01-27T10:23:39.66Z XETR 19.095 EUR BUYI
2023-01-27T10:25:02.35Z XETR 19.085 EUR BUYI
2023-01-27T10:26:59.31Z XETR 19.09 EUR BUYI
2023-01-27T10:28:14.52Z XETR NOAP EUR BUYI
2023-01-27T10:29:04.70Z XETR 19.085 EUR BUYI
2023-01-27T10:30:18.90Z XETR 19.055 EUR BUYI
2023-01-27T10:30:47.19Z XETR NOAP EUR BUYI
2023-01-27T10:30:57.51Z XETR NOAP EUR BUYI
2023-01-27T10:30:58.90Z XETR 19.03 EUR BUYI
2023-01-27T10:32:11.55Z XETR NOAP EUR BUYI
2023-01-27T10:32:33.67Z XETR 19.05 EUR BUYI
2023-01-27T10:33:39.33Z XETR 19.045 EUR BUYI
2023-01-27T10:34:52.95Z XETR NOAP EUR BUYI
2023-01-27T10:35:15.23Z XETR 19.04 EUR BUYI
2023-01-27T10:36:28.97Z XETR 19.02 EUR BUYI
2023-01-27T10:37:43.96Z XETR 19 EUR BUYI
2023-01-27T10:38:31.88Z XETR NOAP EUR BUYI
2023-01-27T10:39:47.97Z XETR 18.98 EUR BUYI
2023-01-27T10:40:55.84Z XETR 18.99 EUR BUYI
2023-01-27T10:41:58.02Z XETR NOAP EUR BUYI
2023-01-27T10:42:11.17Z XETR NOAP EUR BUYI
2023-01-27T10:42:17.33Z XETR NOAP EUR BUYI
2023-01-27T10:43:16.15Z XETR NOAP EUR BUYI
2023-01-27T10:44:41.28Z XETR NOAP EUR BUYI
2023-01-27T10:45:08.43Z XETR NOAP EUR BUYI
2023-01-27T10:45:08.43Z XETR NOAP EUR BUYI
2023-01-27T10:45:08.43Z XETR 19.06 EUR BUYI
2023-01-27T10:46:49.15Z XETR 19.055 EUR BUYI
2023-01-27T10:49:54.15Z XETR 19.06 EUR BUYI
2023-01-27T10:50:03.26Z XETR 19.075 EUR BUYI
2023-01-27T10:50:54.38Z XETR NOAP EUR BUYI
2023-01-27T10:50:59.85Z XETR 19.06 EUR BUYI
2023-01-27T10:51:58.43Z XETR NOAP EUR BUYI
2023-01-27T10:53:36.02Z XETR 19.07 EUR BUYI
2023-01-27T10:54:18.31Z XETR NOAP EUR BUYI
2023-01-27T10:54:40.94Z XETR 19.105 EUR BUYI
2023-01-27T10:55:52.46Z XETR 19.1 EUR BUYI
2023-01-27T10:57:23.18Z XETR NOAP EUR BUYI
2023-01-27T10:57:33.23Z XETR 19.11 EUR BUYI
2023-01-27T10:58:49.73Z XETR 19.12 EUR BUYI
2023-01-27T11:00:52.90Z XETR 19.11 EUR BUYI
2023-01-27T11:01:54.29Z XETR NOAP EUR BUYI
2023-01-27T11:02:17.41Z XETR 19.115 EUR BUYI
2023-01-27T11:03:28.31Z XETR NOAP EUR BUYI
2023-01-27T11:04:25.73Z XETR 19.13 EUR BUYI
2023-01-27T11:06:01.19Z XETR 19.14 EUR BUYI
2023-01-27T11:07:18.77Z XETR NOAP EUR BUYI
2023-01-27T11:07:28.20Z XETR NOAP EUR BUYI
2023-01-27T11:08:00.93Z XETR 19.18 EUR BUYI
2023-01-27T11:10:25.52Z XETR 19.17 EUR BUYI
2023-01-27T11:10:51.08Z XETR 19.19 EUR BUYI
2023-01-27T11:13:04.56Z XETR NOAP EUR BUYI
2023-01-27T11:13:14.63Z XETR 19.15 EUR BUYI
2023-01-27T11:14:30.73Z XETR 19.15 EUR BUYI
2023-01-27T11:16:30.52Z XETR 19.14 EUR BUYI
2023-01-27T11:17:48.46Z XETR 19.13 EUR BUYI
2023-01-27T11:21:13.46Z XETR 19.125 EUR BUYI
2023-01-27T11:21:51.92Z XETR NOAP EUR BUYI
2023-01-27T11:22:02.55Z XETR 19.135 EUR BUYI
Frei verwendbar 2023-01-27T11:23:41.97Z XETR NOAP EUR BUYI
2023-01-27T11:23:58.48Z XETR 19.135 EUR BUYI
2023-01-27T11:26:15.92Z XETR 19.135 EUR BUYI
2023-01-27T11:26:17.41Z XETR NOAP EUR BUYI
2023-01-27T11:27:19.93Z XETR NOAP EUR BUYI
2023-01-27T11:28:56.17Z XETR NOAP EUR BUYI
2023-01-27T11:29:32.98Z XETR 19.14 EUR BUYI
2023-01-27T11:29:46.66Z XETR 19.135 EUR BUYI
2023-01-27T11:30:49.66Z XETR NOAP EUR BUYI
2023-01-27T11:31:22.30Z XETR 19.14 EUR BUYI
2023-01-27T11:32:31.86Z XETR NOAP EUR BUYI
2023-01-27T11:33:01.52Z XETR 19.15 EUR BUYI
2023-01-27T11:33:58.41Z XETR 19.13 EUR BUYI
2023-01-27T11:34:55.04Z XETR 19.105 EUR BUYI
2023-01-27T11:36:41.78Z XETR NOAP EUR BUYI
2023-01-27T11:36:43.08Z XETR NOAP EUR BUYI
2023-01-27T11:37:47.43Z XETR 19.125 EUR BUYI
2023-01-27T11:39:13.33Z XETR NOAP EUR BUYI
2023-01-27T11:40:42.08Z XETR 19.11 EUR BUYI
2023-01-27T11:42:01.36Z XETR NOAP EUR BUYI
2023-01-27T11:43:08.20Z XETR 19.105 EUR BUYI
2023-01-27T11:44:03.84Z XETR 19.085 EUR BUYI
2023-01-27T11:45:23.53Z XETR NOAP EUR BUYI
2023-01-27T11:46:52.45Z XETR NOAP EUR BUYI
2023-01-27T11:48:41.42Z XETR 19.085 EUR BUYI
2023-01-27T11:48:51.77Z XETR 19.085 EUR BUYI
2023-01-27T11:49:18.34Z XETR NOAP EUR BUYI
2023-01-27T11:49:18.34Z XETR NOAP EUR BUYI
2023-01-27T11:49:25.34Z XETR 19.1 EUR BUYI
2023-01-27T11:50:37.38Z XETR NOAP EUR BUYI
2023-01-27T11:52:11.86Z XETR 19.09 EUR BUYI
2023-01-27T11:54:10.88Z XETR NOAP EUR BUYI
2023-01-27T11:54:17.23Z XETR 19.085 EUR BUYI
2023-01-27T11:56:08.65Z XETR NOAP EUR BUYI
2023-01-27T11:56:14.81Z XETR 19.08 EUR BUYI
2023-01-27T11:57:13.37Z XETR NOAP EUR BUYI
2023-01-27T11:58:57.40Z XETR NOAP EUR BUYI
2023-01-27T12:00:01.08Z XETR NOAP EUR BUYI
2023-01-27T12:02:27.85Z XETR NOAP EUR BUYI
2023-01-27T12:03:00.36Z XETR 19.11 EUR BUYI
2023-01-27T12:03:00.36Z XETR NOAP EUR BUYI
2023-01-27T12:04:17.04Z XETR 19.125 EUR BUYI
2023-01-27T12:04:17.04Z XETR NOAP EUR BUYI
2023-01-27T12:06:15.15Z XETR 19.125 EUR BUYI
2023-01-27T12:07:28.47Z XETR 19.125 EUR BUYI
2023-01-27T12:08:12.97Z XETR 19.12 EUR BUYI
2023-01-27T12:12:01.71Z XETR 19.115 EUR BUYI
2023-01-27T12:13:35.97Z XETR 19.115 EUR BUYI
2023-01-27T12:16:15.02Z XETR 19.125 EUR BUYI
2023-01-27T12:18:02.57Z XETR NOAP EUR BUYI
2023-01-27T12:18:45.80Z XETR 19.135 EUR BUYI
2023-01-27T12:20:36.53Z XETR 19.13 EUR BUYI
2023-01-27T12:23:22.91Z XETR 19.105 EUR BUYI
2023-01-27T12:24:57.85Z XETR NOAP EUR BUYI
2023-01-27T12:24:59.17Z XETR 19.115 EUR BUYI
2023-01-27T12:26:57.60Z XETR NOAP EUR BUYI
2023-01-27T12:27:43.47Z XETR 19.13 EUR BUYI
2023-01-27T12:29:25.70Z XETR NOAP EUR BUYI
2023-01-27T12:30:23.00Z XETR 19.125 EUR BUYI
2023-01-27T12:32:05.26Z XETR 19.125 EUR BUYI
2023-01-27T12:33:35.38Z XETR 19.125 EUR BUYI
2023-01-27T12:35:53.86Z XETR NOAP EUR BUYI
2023-01-27T12:36:07.81Z XETR 19.12 EUR BUYI
2023-01-27T12:37:42.59Z XETR 19.105 EUR BUYI
2023-01-27T12:40:11.56Z XETR NOAP EUR BUYI
2023-01-27T12:40:14.30Z XETR 19.1 EUR BUYI
2023-01-27T12:41:09.55Z XETR NOAP EUR BUYI
2023-01-27T12:42:05.64Z XETR 19.11 EUR BUYI
2023-01-27T12:42:58.45Z XETR NOAP EUR BUYI
2023-01-27T12:44:23.00Z XETR 19.105 EUR BUYI
2023-01-27T12:45:57.01Z XETR 19.105 EUR BUYI
2023-01-27T12:47:17.52Z XETR NOAP EUR BUYI
2023-01-27T12:48:36.97Z XETR 19.11 EUR BUYI
2023-01-27T12:50:54.37Z XETR NOAP EUR BUYI
2023-01-27T12:50:59.14Z XETR 19.1 EUR BUYI
2023-01-27T12:52:18.83Z XETR 19.035 EUR BUYI
2023-01-27T12:54:13.60Z XETR NOAP EUR BUYI
2023-01-27T12:54:36.06Z XETR 19.02 EUR BUYI
2023-01-27T12:55:58.14Z XETR NOAP EUR BUYI
2023-01-27T12:55:59.28Z XETR 19.005 EUR BUYI
2023-01-27T12:57:19.67Z XETR 19.005 EUR BUYI
2023-01-27T12:58:42.25Z XETR NOAP EUR BUYI
2023-01-27T12:59:50.57Z XETR 18.97 EUR BUYI
2023-01-27T13:00:50.84Z XETR 18.955 EUR BUYI
2023-01-27T13:01:52.65Z XETR 18.935 EUR BUYI
2023-01-27T13:03:17.56Z XETR NOAP EUR BUYI
2023-01-27T13:04:17.67Z XETR 18.92 EUR BUYI
2023-01-27T13:06:07.17Z XETR 18.93 EUR BUYI
2023-01-27T13:06:39.32Z XETR NOAP EUR BUYI
2023-01-27T13:07:31.80Z XETR 18.935 EUR BUYI
2023-01-27T13:08:54.88Z XETR NOAP EUR BUYI
2023-01-27T13:09:11.97Z XETR NOAP EUR BUYI
2023-01-27T13:10:23.28Z XETR NOAP EUR BUYI
2023-01-27T13:10:46.78Z XETR NOAP EUR BUYI
2023-01-27T13:11:27.86Z XETR 18.99 EUR BUYI
2023-01-27T13:12:33.19Z XETR 18.98 EUR BUYI
2023-01-27T13:14:25.59Z XETR NOAP EUR BUYI
2023-01-27T13:15:15.94Z XETR 18.985 EUR BUYI
2023-01-27T13:16:06.61Z XETR 18.97 EUR BUYI
2023-01-27T13:17:49.28Z XETR 18.975 EUR BUYI
2023-01-27T13:18:50.90Z XETR NOAP EUR BUYI
2023-01-27T13:20:12.47Z XETR 18.98 EUR BUYI
2023-01-27T13:20:39.72Z XETR 18.97 EUR BUYI
2023-01-27T13:20:44.82Z XETR 18.97 EUR BUYI
2023-01-27T13:22:06.08Z XETR 18.93 EUR BUYI
Frei verwendbar 2023-01-27T13:23:32.91Z XETR NOAP EUR BUYI
2023-01-27T13:23:49.88Z XETR 18.94 EUR BUYI
2023-01-27T13:25:11.55Z XETR 18.945 EUR BUYI
2023-01-27T13:26:50.87Z XETR 18.935 EUR BUYI
2023-01-27T13:28:13.11Z XETR 18.92 EUR BUYI
2023-01-27T13:29:36.11Z XETR 18.91 EUR BUYI
